RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (806 Receptors)
SURFACE FILE: ../dados_aermet/ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,       80.000,     -240.000,        0.000,   0.134916E+03, 
 1988,   61,   24,      120.000,     -240.000,        0.000,   0.154174E+03, 
 1988,   61,   24,      160.000,     -240.000,        0.000,   0.169900E+03, 
 1988,   61,   24,      200.000,     -240.000,        0.000,   0.180670E+03, 
 1988,   61,   24,      240.000,     -240.000,        0.000,   0.187242E+03, 
 1988,   61,   24,      280.000,     -240.000,        0.000,   0.190789E+03, 
 1988,   61,   24,      320.000,     -240.000,        0.000,   0.193657E+03, 
 1988,   61,   24,      360.000,     -240.000,        0.000,   0.195222E+03, 
 1988,   61,   24,      400.000,     -240.000,        0.000,   0.195458E+03, 
 1988,   61,   24,      440.000,     -240.000,        0.000,   0.198128E+03, 
 1988,   61,   24,      480.000,     -240.000,        0.000,   0.198731E+03, 
 1988,   61,   24,      520.000,     -240.000,        0.000,   0.197791E+03, 
 1988,   61,   24,      560.000,     -240.000,        0.000,   0.199866E+03, 
 1988,   61,   24,      600.000,     -240.000,        0.000,   0.197086E+03, 
 1988,   61,   24,      640.000,     -240.000,        0.000,   0.200399E+03, 
 1988,   61,   24,      680.000,     -240.000,        0.000,   0.198357E+03, 
 1988,   61,   24,      720.000,     -240.000,        0.000,   0.197064E+03, 
 1988,   61,   24,      760.000,     -240.000,        0.000,   0.194742E+03, 
 1988,   61,   24,      800.000,     -240.000,        0.000,   0.190949E+03, 
 1988,   61,   24,      840.000,     -240.000,        0.000,   0.186009E+03, 
 1988,   61,   24,      880.000,     -240.000,        0.000,   0.174245E+03, 
 1988,   61,   24,      920.000,     -240.000,        0.000,   0.155773E+03, 
 1988,   61,   24,      960.000,     -240.000,        0.000,   0.136632E+03, 
 1988,   61,   24,     1000.000,     -240.000,        0.000,   0.118684E+03, 
 1988,   61,   24,        0.000,     -220.000,        0.000,   0.113668E+03, 
 1988,   61,   24,       40.000,     -220.000,        0.000,   0.134898E+03, 
 1988,   61,   24,       80.000,     -220.000,        0.000,   0.154905E+03, 
 1988,   61,   24,      120.000,     -220.000,        0.000,   0.177106E+03, 
 1988,   61,   24,      160.000,     -220.000,        0.000,   0.193925E+03, 
 1988,   61,   24,      200.000,     -220.000,        0.000,   0.207292E+03, 
 1988,   61,   24,      240.000,     -220.000,        0.000,   0.212869E+03, 
 1988,   61,   24,      280.000,     -220.000,        0.000,   0.218653E+03, 
 1988,   61,   24,      320.000,     -220.000,        0.000,   0.221066E+03, 
 1988,   61,   24,      360.000,     -220.000,        0.000,   0.223356E+03, 
 1988,   61,   24,      400.000,     -220.000,        0.000,   0.225684E+03, 
 1988,   61,   24,      440.000,     -220.000,        0.000,   0.226049E+03, 
 1988,   61,   24,      480.000,     -220.000,        0.000,   0.226939E+03, 
 1988,   61,   24,      520.000,     -220.000,        0.000,   0.226946E+03, 
 1988,   61,   24,      560.000,     -220.000,        0.000,   0.229288E+03, 
 1988,   61,   24,      600.000,     -220.000,        0.000,   0.230003E+03, 
 1988,   61,   24,      640.000,     -220.000,        0.000,   0.229242E+03, 
 1988,   61,   24,      680.000,     -220.000,        0.000,   0.229177E+03, 
 1988,   61,   24,      720.000,     -220.000,        0.000,   0.227020E+03, 
 1988,   61,   24,      760.000,     -220.000,        0.000,   0.224625E+03, 
 1988,   61,   24,      800.000,     -220.000,        0.000,   0.218318E+03, 
 1988,   61,   24,      840.000,     -220.000,        0.000,   0.212215E+03, 
 1988,   61,   24,      880.000,     -220.000,        0.000,   0.201935E+03, 
 1988,   61,   24,      920.000,     -220.000,        0.000,   0.180524E+03, 
 1988,   61,   24,      960.000,     -220.000,        0.000,   0.158309E+03, 
