RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (806 Receptors)
SURFACE FILE: ../dados_aermet/ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,    1,       80.000,     -240.000,        0.000,   0.258320E+03, 
 1988,   61,    1,      120.000,     -240.000,        0.000,   0.283802E+03, 
 1988,   61,    1,      160.000,     -240.000,        0.000,   0.333252E+03, 
 1988,   61,    1,      200.000,     -240.000,        0.000,   0.349899E+03, 
 1988,   61,    1,      240.000,     -240.000,        0.000,   0.369949E+03, 
 1988,   61,    1,      280.000,     -240.000,        0.000,   0.380578E+03, 
 1988,   61,    1,      320.000,     -240.000,        0.000,   0.378704E+03, 
 1988,   61,    1,      360.000,     -240.000,        0.000,   0.387250E+03, 
 1988,   61,    1,      400.000,     -240.000,        0.000,   0.388858E+03, 
 1988,   61,    1,      440.000,     -240.000,        0.000,   0.390898E+03, 
 1988,   61,    1,      480.000,     -240.000,        0.000,   0.395986E+03, 
 1988,   61,    1,      520.000,     -240.000,        0.000,   0.393746E+03, 
 1988,   61,    1,      560.000,     -240.000,        0.000,   0.392790E+03, 
 1988,   61,    1,      600.000,     -240.000,        0.000,   0.393976E+03, 
 1988,   61,    1,      640.000,     -240.000,        0.000,   0.389325E+03, 
 1988,   61,    1,      680.000,     -240.000,        0.000,   0.384458E+03, 
 1988,   61,    1,      720.000,     -240.000,        0.000,   0.382131E+03, 
 1988,   61,    1,      760.000,     -240.000,        0.000,   0.376882E+03, 
 1988,   61,    1,      800.000,     -240.000,        0.000,   0.369924E+03, 
 1988,   61,    1,      840.000,     -240.000,        0.000,   0.358595E+03, 
 1988,   61,    1,      880.000,     -240.000,        0.000,   0.342783E+03, 
 1988,   61,    1,      920.000,     -240.000,        0.000,   0.307369E+03, 
 1988,   61,    1,      960.000,     -240.000,        0.000,   0.263851E+03, 
 1988,   61,    1,     1000.000,     -240.000,        0.000,   0.220782E+03, 
 1988,   61,    1,        0.000,     -220.000,        0.000,   0.221781E+03, 
 1988,   61,    1,       40.000,     -220.000,        0.000,   0.257841E+03, 
 1988,   61,    1,       80.000,     -220.000,        0.000,   0.293988E+03, 
 1988,   61,    1,      120.000,     -220.000,        0.000,   0.336939E+03, 
 1988,   61,    1,      160.000,     -220.000,        0.000,   0.381018E+03, 
 1988,   61,    1,      200.000,     -220.000,        0.000,   0.407606E+03, 
 1988,   61,    1,      240.000,     -220.000,        0.000,   0.418103E+03, 
 1988,   61,    1,      280.000,     -220.000,        0.000,   0.433417E+03, 
 1988,   61,    1,      320.000,     -220.000,        0.000,   0.437131E+03, 
 1988,   61,    1,      360.000,     -220.000,        0.000,   0.442391E+03, 
 1988,   61,    1,      400.000,     -220.000,        0.000,   0.443660E+03, 
 1988,   61,    1,      440.000,     -220.000,        0.000,   0.447804E+03, 
 1988,   61,    1,      480.000,     -220.000,        0.000,   0.445306E+03, 
 1988,   61,    1,      520.000,     -220.000,        0.000,   0.442701E+03, 
 1988,   61,    1,      560.000,     -220.000,        0.000,   0.445300E+03, 
 1988,   61,    1,      600.000,     -220.000,        0.000,   0.445888E+03, 
 1988,   61,    1,      640.000,     -220.000,        0.000,   0.445799E+03, 
 1988,   61,    1,      680.000,     -220.000,        0.000,   0.439864E+03, 
 1988,   61,    1,      720.000,     -220.000,        0.000,   0.439144E+03, 
 1988,   61,    1,      760.000,     -220.000,        0.000,   0.430634E+03, 
 1988,   61,    1,      800.000,     -220.000,        0.000,   0.423822E+03, 
 1988,   61,    1,      840.000,     -220.000,        0.000,   0.410882E+03, 
 1988,   61,    1,      880.000,     -220.000,        0.000,   0.388918E+03, 
 1988,   61,    1,      920.000,     -220.000,        0.000,   0.357664E+03, 
 1988,   61,    1,      960.000,     -220.000,        0.000,   0.291046E+03, 
 1988,   61,    1,     1000.000,     -220.000,        0.000,   0.244252E+03, 
 1988,   61,    1,        0.000,     -200.000,        0.000,   0.254800E+03, 
 1988,   61,    1,       40.000,     -200.000,        0.000,   0.304059E+03, 
 1988,   61,    1,       80.000,     -200.000,        0.000,   0.343103E+03, 
 1988,   61,    1,      120.000,     -200.000,        0.000,   0.391579E+03, 
 1988,   61,    1,      160.000,     -200.000,        0.000,   0.447655E+03, 
 1988,   61,    1,      200.000,     -200.000,        0.000,   0.477184E+03, 
 1988,   61,    1,      240.000,     -200.000,        0.000,   0.489521E+03, 
 1988,   61,    1,      280.000,     -200.000,        0.000,   0.504743E+03, 
 1988,   61,    1,      320.000,     -200.000,        0.000,   0.505027E+03, 
 1988,   61,    1,      360.000,     -200.000,        0.000,   0.509804E+03, 
 1988,   61,    1,      400.000,     -200.000,        0.000,   0.512267E+03, 
 1988,   61,    1,      440.000,     -200.000,        0.000,   0.512828E+03, 
 1988,   61,    1,      480.000,     -200.000,        0.000,   0.514439E+03, 
 1988,   61,    1,      520.000,     -200.000,        0.000,   0.513295E+03, 
 1988,   61,    1,      560.000,     -200.000,        0.000,   0.518197E+03, 
 1988,   61,    1,      600.000,     -200.000,        0.000,   0.520939E+03, 
 1988,   61,    1,      640.000,     -200.000,        0.000,   0.511482E+03, 
 1988,   61,    1,      680.000,     -200.000,        0.000,   0.508885E+03, 
 1988,   61,    1,      720.000,     -200.000,        0.000,   0.504086E+03, 
 1988,   61,    1,      760.000,     -200.000,        0.000,   0.498241E+03, 
 1988,   61,    1,      800.000,     -200.000,        0.000,   0.485671E+03, 
 1988,   61,    1,      840.000,     -200.000,        0.000,   0.475028E+03, 
 1988,   61,    1,      880.000,     -200.000,        0.000,   0.451301E+03, 
 1988,   61,    1,      920.000,     -200.000,        0.000,   0.413666E+03, 
 1988,   61,    1,      960.000,     -200.000,        0.000,   0.333231E+03, 
 1988,   61,    1,     1000.000,     -200.000,        0.000,   0.279924E+03, 
 1988,   61,    1,        0.000,     -180.000,        0.000,   0.294394E+03, 
 1988,   61,    1,       40.000,     -180.000,        0.000,   0.350637E+03, 
 1988,   61,    1,       80.000,     -180.000,        0.000,   0.414235E+03, 
 1988,   61,    1,      120.000,     -180.000,        0.000,   0.471404E+03, 
 1988,   61,    1,      160.000,     -180.000,        0.000,   0.530976E+03, 
 1988,   61,    1,      200.000,     -180.000,        0.000,   0.558911E+03, 
 1988,   61,    1,      240.000,     -180.000,        0.000,   0.576583E+03, 
 1988,   61,    1,      280.000,     -180.000,        0.000,   0.588192E+03, 
 1988,   61,    1,      320.000,     -180.000,        0.000,   0.594421E+03, 
 1988,   61,    1,      360.000,     -180.000,        0.000,   0.594819E+03, 
 1988,   61,    1,      400.000,     -180.000,        0.000,   0.594372E+03, 
 1988,   61,    1,      440.000,     -180.000,        0.000,   0.589113E+03, 
 1988,   61,    1,      480.000,     -180.000,        0.000,   0.597854E+03, 
 1988,   61,    1,      520.000,     -180.000,        0.000,   0.596394E+03, 
 1988,   61,    1,      560.000,     -180.000,        0.000,   0.599879E+03, 
 1988,   61,    1,      600.000,     -180.000,        0.000,   0.599994E+03, 
 1988,   61,    1,      640.000,     -180.000,        0.000,   0.601089E+03, 
 1988,   61,    1,      680.000,     -180.000,        0.000,   0.587317E+03, 
 1988,   61,    1,      720.000,     -180.000,        0.000,   0.600151E+03, 
 1988,   61,    1,      760.000,     -180.000,        0.000,   0.586287E+03, 
 1988,   61,    1,      800.000,     -180.000,        0.000,   0.582969E+03, 
 1988,   61,    1,      840.000,     -180.000,        0.000,   0.558570E+03, 
 1988,   61,    1,      880.000,     -180.000,        0.000,   0.527648E+03, 
 1988,   61,    1,      920.000,     -180.000,        0.000,   0.474414E+03, 
 1988,   61,    1,      960.000,     -180.000,        0.000,   0.379389E+03, 
 1988,   61,    1,     1000.000,     -180.000,        0.000,   0.311196E+03, 
 1988,   61,    1,        0.000,     -160.000,        0.000,   0.351890E+03, 
 1988,   61,    1,       40.000,     -160.000,        0.000,   0.426673E+03, 
 1988,   61,    1,       80.000,     -160.000,        0.000,   0.503003E+03, 
 1988,   61,    1,      120.000,     -160.000,        0.000,   0.572932E+03, 
 1988,   61,    1,      160.000,     -160.000,        0.000,   0.640068E+03, 
 1988,   61,    1,      200.000,     -160.000,        0.000,   0.662925E+03, 
 1988,   61,    1,      240.000,     -160.000,        0.000,   0.683543E+03, 
 1988,   61,    1,      280.000,     -160.000,        0.000,   0.711583E+03, 
 1988,   61,    1,      320.000,     -160.000,        0.000,   0.705244E+03, 
 1988,   61,    1,      360.000,     -160.000,        0.000,   0.702431E+03, 
 1988,   61,    1,      400.000,     -160.000,        0.000,   0.712333E+03, 
 1988,   61,    1,      440.000,     -160.000,        0.000,   0.709495E+03, 
 1988,   61,    1,      480.000,     -160.000,        0.000,   0.714799E+03, 
 1988,   61,    1,      520.000,     -160.000,        0.000,   0.717294E+03, 
 1988,   61,    1,      560.000,     -160.000,        0.000,   0.715003E+03, 
 1988,   61,    1,      600.000,     -160.000,        0.000,   0.715660E+03, 
 1988,   61,    1,      640.000,     -160.000,        0.000,   0.721922E+03, 
 1988,   61,    1,      680.000,     -160.000,        0.000,   0.699392E+03, 
 1988,   61,    1,      720.000,     -160.000,        0.000,   0.703556E+03, 
 1988,   61,    1,      760.000,     -160.000,        0.000,   0.688486E+03, 
 1988,   61,    1,      800.000,     -160.000,        0.000,   0.679479E+03, 
 1988,   61,    1,      840.000,     -160.000,        0.000,   0.678009E+03, 
 1988,   61,    1,      880.000,     -160.000,        0.000,   0.619766E+03, 
 1988,   61,    1,      920.000,     -160.000,        0.000,   0.554279E+03, 
 1988,   61,    1,      960.000,     -160.000,        0.000,   0.453088E+03, 
 1988,   61,    1,     1000.000,     -160.000,        0.000,   0.376458E+03, 
 1988,   61,    1,        0.000,     -140.000,        0.000,   0.417824E+03, 
 1988,   61,    1,       40.000,     -140.000,        0.000,   0.519009E+03, 
 1988,   61,    1,       80.000,     -140.000,        0.000,   0.595131E+03, 
 1988,   61,    1,      120.000,     -140.000,        0.000,   0.704317E+03, 
 1988,   61,    1,      160.000,     -140.000,        0.000,   0.771074E+03, 
 1988,   61,    1,      200.000,     -140.000,        0.000,   0.783271E+03, 
 1988,   61,    1,      240.000,     -140.000,        0.000,   0.811821E+03, 
 1988,   61,    1,      280.000,     -140.000,        0.000,   0.831262E+03, 
 1988,   61,    1,      320.000,     -140.000,        0.000,   0.839435E+03, 
 1988,   61,    1,      360.000,     -140.000,        0.000,   0.844218E+03, 
 1988,   61,    1,      400.000,     -140.000,        0.000,   0.845355E+03, 
 1988,   61,    1,      440.000,     -140.000,        0.000,   0.852158E+03, 
 1988,   61,    1,      480.000,     -140.000,        0.000,   0.872574E+03, 
 1988,   61,    1,      520.000,     -140.000,        0.000,   0.859972E+03, 
 1988,   61,    1,      560.000,     -140.000,        0.000,   0.841825E+03, 
 1988,   61,    1,      600.000,     -140.000,        0.000,   0.829366E+03, 
 1988,   61,    1,      640.000,     -140.000,        0.000,   0.855603E+03, 
 1988,   61,    1,      680.000,     -140.000,        0.000,   0.835273E+03, 
 1988,   61,    1,      720.000,     -140.000,        0.000,   0.841025E+03, 
 1988,   61,    1,      760.000,     -140.000,        0.000,   0.840674E+03, 
 1988,   61,    1,      800.000,     -140.000,        0.000,   0.808602E+03, 
 1988,   61,    1,      840.000,     -140.000,        0.000,   0.803894E+03, 
 1988,   61,    1,      880.000,     -140.000,        0.000,   0.745077E+03, 
 1988,   61,    1,      920.000,     -140.000,        0.000,   0.683963E+03, 
 1988,   61,    1,      960.000,     -140.000,        0.000,   0.520072E+03, 
 1988,   61,    1,     1000.000,     -140.000,        0.000,   0.444771E+03, 
 1988,   61,    1,        0.000,     -120.000,        0.000,   0.527652E+03, 
 1988,   61,    1,       40.000,     -120.000,        0.000,   0.665465E+03, 
 1988,   61,    1,       80.000,     -120.000,        0.000,   0.777529E+03, 
 1988,   61,    1,      120.000,     -120.000,        0.000,   0.890128E+03, 
 1988,   61,    1,      160.000,     -120.000,        0.000,   0.959226E+03, 
 1988,   61,    1,      200.000,     -120.000,        0.000,   0.100392E+04, 
 1988,   61,    1,      240.000,     -120.000,        0.000,   0.101846E+04, 
 1988,   61,    1,      280.000,     -120.000,        0.000,   0.103387E+04, 
 1988,   61,    1,      320.000,     -120.000,        0.000,   0.104740E+04, 
 1988,   61,    1,      360.000,     -120.000,        0.000,   0.102735E+04, 
 1988,   61,    1,      400.000,     -120.000,        0.000,   0.101024E+04, 
 1988,   61,    1,      440.000,     -120.000,        0.000,   0.106602E+04, 
 1988,   61,    1,      480.000,     -120.000,        0.000,   0.106209E+04, 
 1988,   61,    1,      520.000,     -120.000,        0.000,   0.105153E+04, 
 1988,   61,    1,      560.000,     -120.000,        0.000,   0.104044E+04, 
 1988,   61,    1,      600.000,     -120.000,        0.000,   0.104921E+04, 
 1988,   61,    1,      640.000,     -120.000,        0.000,   0.104663E+04, 
 1988,   61,    1,      680.000,     -120.000,        0.000,   0.102922E+04, 
 1988,   61,    1,      720.000,     -120.000,        0.000,   0.104215E+04, 
 1988,   61,    1,      760.000,     -120.000,        0.000,   0.103190E+04, 
 1988,   61,    1,      800.000,     -120.000,        0.000,   0.100880E+04, 
 1988,   61,    1,      840.000,     -120.000,        0.000,   0.976748E+03, 
 1988,   61,    1,      880.000,     -120.000,        0.000,   0.939897E+03, 
 1988,   61,    1,      920.000,     -120.000,        0.000,   0.816587E+03, 
 1988,   61,    1,      960.000,     -120.000,        0.000,   0.656897E+03, 
 1988,   61,    1,     1000.000,     -120.000,        0.000,   0.533551E+03, 
 1988,   61,    1,        0.000,     -100.000,        0.000,   0.710298E+03, 
 1988,   61,    1,       40.000,     -100.000,        0.000,   0.884350E+03, 
 1988,   61,    1,       80.000,     -100.000,        0.000,   0.104989E+04, 
 1988,   61,    1,      120.000,     -100.000,        0.000,   0.121862E+04, 
 1988,   61,    1,      160.000,     -100.000,        0.000,   0.126134E+04, 
 1988,   61,    1,      200.000,     -100.000,        0.000,   0.132098E+04, 
 1988,   61,    1,      240.000,     -100.000,        0.000,   0.133619E+04, 
 1988,   61,    1,      280.000,     -100.000,        0.000,   0.136276E+04, 
 1988,   61,    1,      320.000,     -100.000,        0.000,   0.135020E+04, 
