RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,      440.000,      -20.000,        0.000,   0.123074E+05, 
 1988,   61,   24,      480.000,      -20.000,        0.000,   0.126073E+05, 
 1988,   61,   24,      520.000,      -20.000,        0.000,   0.128198E+05, 
 1988,   61,   24,      560.000,      -20.000,        0.000,   0.130383E+05, 
 1988,   61,   24,      600.000,      -20.000,        0.000,   0.132583E+05, 
 1988,   61,   24,      640.000,      -20.000,        0.000,   0.134133E+05, 
 1988,   61,   24,      680.000,      -20.000,        0.000,   0.135459E+05, 
 1988,   61,   24,      720.000,      -20.000,        0.000,   0.137041E+05, 
 1988,   61,   24,      760.000,      -20.000,        0.000,   0.138338E+05, 
 1988,   61,   24,      800.000,      -20.000,        0.000,   0.139732E+05, 
 1988,   61,   24,        0.000,        0.000,        0.000,   0.388780E+05, 
 1988,   61,   24,       40.000,        0.000,        0.000,   0.233993E+06, 
 1988,   61,   24,       80.000,        0.000,        0.000,   0.240847E+06, 
 1988,   61,   24,      120.000,        0.000,        0.000,   0.244022E+06, 
 1988,   61,   24,      160.000,        0.000,        0.000,   0.242488E+06, 
 1988,   61,   24,      200.000,        0.000,        0.000,   0.242951E+06, 
 1988,   61,   24,      240.000,        0.000,        0.000,   0.246184E+06, 
 1988,   61,   24,      280.000,        0.000,        0.000,   0.246790E+06, 
 1988,   61,   24,      320.000,        0.000,        0.000,   0.246725E+06, 
 1988,   61,   24,      360.000,        0.000,        0.000,   0.247983E+06, 
 1988,   61,   24,      400.000,        0.000,        0.000,   0.244994E+06, 
 1988,   61,   24,      440.000,        0.000,        0.000,   0.247223E+06, 
 1988,   61,   24,      480.000,        0.000,        0.000,   0.249572E+06, 
 1988,   61,   24,      520.000,        0.000,        0.000,   0.248439E+06, 
 1988,   61,   24,      560.000,        0.000,        0.000,   0.250782E+06, 
