RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,    1,       40.000,     -100.000,        0.000,   0.176870E+04, 
 1988,   61,    1,       80.000,     -100.000,        0.000,   0.209977E+04, 
 1988,   61,    1,      120.000,     -100.000,        0.000,   0.243723E+04, 
 1988,   61,    1,      160.000,     -100.000,        0.000,   0.252268E+04, 
 1988,   61,    1,      200.000,     -100.000,        0.000,   0.264197E+04, 
 1988,   61,    1,      240.000,     -100.000,        0.000,   0.267239E+04, 
 1988,   61,    1,      280.000,     -100.000,        0.000,   0.272553E+04, 
 1988,   61,    1,      320.000,     -100.000,        0.000,   0.270042E+04, 
 1988,   61,    1,      360.000,     -100.000,        0.000,   0.273007E+04, 
 1988,   61,    1,      400.000,     -100.000,        0.000,   0.270735E+04, 
 1988,   61,    1,      440.000,     -100.000,        0.000,   0.273709E+04, 
 1988,   61,    1,      480.000,     -100.000,        0.000,   0.270616E+04, 
 1988,   61,    1,      520.000,     -100.000,        0.000,   0.273946E+04, 
 1988,   61,    1,      560.000,     -100.000,        0.000,   0.274919E+04, 
 1988,   61,    1,      600.000,     -100.000,        0.000,   0.269076E+04, 
 1988,   61,    1,      640.000,     -100.000,        0.000,   0.269420E+04, 
 1988,   61,    1,      680.000,     -100.000,        0.000,   0.271314E+04, 
 1988,   61,    1,      720.000,     -100.000,        0.000,   0.258221E+04, 
 1988,   61,    1,      760.000,     -100.000,        0.000,   0.272618E+04, 
 1988,   61,    1,      800.000,     -100.000,        0.000,   0.264445E+04, 
 1988,   61,    1,        0.000,      -80.000,        0.000,   0.183318E+04, 
 1988,   61,    1,       40.000,      -80.000,        0.000,   0.255011E+04, 
 1988,   61,    1,       80.000,      -80.000,        0.000,   0.292201E+04, 
 1988,   61,    1,      120.000,      -80.000,        0.000,   0.341748E+04, 
 1988,   61,    1,      160.000,      -80.000,        0.000,   0.349029E+04, 
 1988,   61,    1,      200.000,      -80.000,        0.000,   0.364587E+04, 
 1988,   61,    1,      240.000,      -80.000,        0.000,   0.370153E+04, 
 1988,   61,    1,      280.000,      -80.000,        0.000,   0.372850E+04, 
 1988,   61,    1,      320.000,      -80.000,        0.000,   0.375915E+04, 
 1988,   61,    1,      360.000,      -80.000,        0.000,   0.374204E+04, 
 1988,   61,    1,      400.000,      -80.000,        0.000,   0.373161E+04, 
 1988,   61,    1,      440.000,      -80.000,        0.000,   0.375705E+04, 
 1988,   61,    1,      480.000,      -80.000,        0.000,   0.385703E+04, 
 1988,   61,    1,      520.000,      -80.000,        0.000,   0.374232E+04, 
 1988,   61,    1,      560.000,      -80.000,        0.000,   0.376247E+04, 
 1988,   61,    1,      600.000,      -80.000,        0.000,   0.372630E+04, 
 1988,   61,    1,      640.000,      -80.000,        0.000,   0.376145E+04, 
 1988,   61,    1,      680.000,      -80.000,        0.000,   0.381169E+04, 
 1988,   61,    1,      720.000,      -80.000,        0.000,   0.371656E+04, 
 1988,   61,    1,      760.000,      -80.000,        0.000,   0.380721E+04, 
 1988,   61,    1,      800.000,      -80.000,        0.000,   0.365973E+04, 
 1988,   61,    1,        0.000,      -60.000,        0.000,   0.232552E+04, 
 1988,   61,    1,       40.000,      -60.000,        0.000,   0.295709E+04, 
 1988,   61,    1,       80.000,      -60.000,        0.000,   0.350277E+04, 
 1988,   61,    1,      120.000,      -60.000,        0.000,   0.406126E+04, 
 1988,   61,    1,      160.000,      -60.000,        0.000,   0.425053E+04, 
 1988,   61,    1,      200.000,      -60.000,        0.000,   0.436215E+04, 
 1988,   61,    1,      240.000,      -60.000,        0.000,   0.436203E+04, 
 1988,   61,    1,      280.000,      -60.000,        0.000,   0.447794E+04, 
 1988,   61,    1,      320.000,      -60.000,        0.000,   0.457601E+04, 
 1988,   61,    1,      360.000,      -60.000,        0.000,   0.449988E+04, 
 1988,   61,    1,      400.000,      -60.000,        0.000,   0.455012E+04, 
 1988,   61,    1,      440.000,      -60.000,        0.000,   0.455735E+04, 
 1988,   61,    1,      480.000,      -60.000,        0.000,   0.457347E+04, 
 1988,   61,    1,      520.000,      -60.000,        0.000,   0.453810E+04, 
 1988,   61,    1,      560.000,      -60.000,        0.000,   0.434596E+04, 
 1988,   61,    1,      600.000,      -60.000,        0.000,   0.461743E+04, 
 1988,   61,    1,      640.000,      -60.000,        0.000,   0.455168E+04, 
 1988,   61,    1,      680.000,      -60.000,        0.000,   0.456547E+04, 
 1988,   61,    1,      720.000,      -60.000,        0.000,   0.450568E+04, 
 1988,   61,    1,      760.000,      -60.000,        0.000,   0.471169E+04, 
 1988,   61,    1,      800.000,      -60.000,        0.000,   0.441678E+04, 
 1988,   61,    1,        0.000,      -40.000,        0.000,   0.301928E+04, 
 1988,   61,    1,       40.000,      -40.000,        0.000,   0.435923E+04, 
 1988,   61,    1,       80.000,      -40.000,        0.000,   0.503050E+04, 
 1988,   61,    1,      120.000,      -40.000,        0.000,   0.582932E+04, 
 1988,   61,    1,      160.000,      -40.000,        0.000,   0.619212E+04, 
 1988,   61,    1,      200.000,      -40.000,        0.000,   0.637938E+04, 
 1988,   61,    1,      240.000,      -40.000,        0.000,   0.648864E+04, 
 1988,   61,    1,      280.000,      -40.000,        0.000,   0.658863E+04, 
 1988,   61,    1,      320.000,      -40.000,        0.000,   0.656325E+04, 
