RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,      680.000,     -140.000,        0.000,   0.471385E+02, 
 1988,   61,   24,      720.000,     -140.000,        0.000,   0.509036E+02, 
 1988,   61,   24,      760.000,     -140.000,        0.000,   0.551255E+02, 
 1988,   61,   24,      800.000,     -140.000,        0.000,   0.595552E+02, 
 1988,   61,   24,        0.000,     -120.000,        0.000,   0.256990E+03, 
 1988,   61,   24,       40.000,     -120.000,        0.000,   0.323072E+03, 
 1988,   61,   24,       80.000,     -120.000,        0.000,   0.373424E+03, 
 1988,   61,   24,      120.000,     -120.000,        0.000,   0.430084E+03, 
 1988,   61,   24,      160.000,     -120.000,        0.000,   0.443861E+03, 
 1988,   61,   24,      200.000,     -120.000,        0.000,   0.417790E+03, 
 1988,   61,   24,      240.000,     -120.000,        0.000,   0.364943E+03, 
 1988,   61,   24,      280.000,     -120.000,        0.000,   0.303850E+03, 
 1988,   61,   24,      320.000,     -120.000,        0.000,   0.239628E+03, 
 1988,   61,   24,      360.000,     -120.000,        0.000,   0.181060E+03, 
 1988,   61,   24,      400.000,     -120.000,        0.000,   0.133162E+03, 
 1988,   61,   24,      440.000,     -120.000,        0.000,   0.910967E+02, 
 1988,   61,   24,      480.000,     -120.000,        0.000,   0.750867E+02, 
 1988,   61,   24,      520.000,     -120.000,        0.000,   0.709889E+02, 
 1988,   61,   24,      560.000,     -120.000,        0.000,   0.721973E+02, 
 1988,   61,   24,      600.000,     -120.000,        0.000,   0.763695E+02, 
 1988,   61,   24,      640.000,     -120.000,        0.000,   0.819705E+02, 
 1988,   61,   24,      680.000,     -120.000,        0.000,   0.883858E+02, 
 1988,   61,   24,      720.000,     -120.000,        0.000,   0.947004E+02, 
 1988,   61,   24,      760.000,     -120.000,        0.000,   0.100713E+03, 
 1988,   61,   24,      800.000,     -120.000,        0.000,   0.106205E+03, 
 1988,   61,   24,        0.000,     -100.000,        0.000,   0.339582E+03, 
 1988,   61,   24,       40.000,     -100.000,        0.000,   0.433761E+03, 
 1988,   61,   24,       80.000,     -100.000,        0.000,   0.509299E+03, 
 1988,   61,   24,      120.000,     -100.000,        0.000,   0.584171E+03, 
 1988,   61,   24,      160.000,     -100.000,        0.000,   0.604399E+03, 
 1988,   61,   24,      200.000,     -100.000,        0.000,   0.573017E+03, 
 1988,   61,   24,      240.000,     -100.000,        0.000,   0.493361E+03, 
 1988,   61,   24,      280.000,     -100.000,        0.000,   0.410829E+03, 
 1988,   61,   24,      320.000,     -100.000,        0.000,   0.323067E+03, 
 1988,   61,   24,      360.000,     -100.000,        0.000,   0.244641E+03, 
 1988,   61,   24,      400.000,     -100.000,        0.000,   0.186420E+03, 
 1988,   61,   24,      440.000,     -100.000,        0.000,   0.142254E+03, 
 1988,   61,   24,      480.000,     -100.000,        0.000,   0.132129E+03, 
 1988,   61,   24,      520.000,     -100.000,        0.000,   0.134681E+03, 
 1988,   61,   24,      560.000,     -100.000,        0.000,   0.141734E+03, 
 1988,   61,   24,      600.000,     -100.000,        0.000,   0.150233E+03, 
 1988,   61,   24,      640.000,     -100.000,        0.000,   0.158790E+03, 
 1988,   61,   24,      680.000,     -100.000,        0.000,   0.166340E+03, 
 1988,   61,   24,      720.000,     -100.000,        0.000,   0.172424E+03, 
 1988,   61,   24,      760.000,     -100.000,        0.000,   0.177067E+03, 
 1988,   61,   24,      800.000,     -100.000,        0.000,   0.180351E+03, 
 1988,   61,   24,        0.000,      -80.000,        0.000,   0.436794E+03, 
 1988,   61,   24,       40.000,      -80.000,        0.000,   0.565596E+03, 
 1988,   61,   24,       80.000,      -80.000,        0.000,   0.678648E+03, 
 1988,   61,   24,      120.000,      -80.000,        0.000,   0.773432E+03, 
 1988,   61,   24,      160.000,      -80.000,        0.000,   0.799977E+03, 
 1988,   61,   24,      200.000,      -80.000,        0.000,   0.778684E+03, 
 1988,   61,   24,      240.000,      -80.000,        0.000,   0.679909E+03, 
 1988,   61,   24,      280.000,      -80.000,        0.000,   0.581441E+03, 
 1988,   61,   24,      320.000,      -80.000,        0.000,   0.484843E+03, 
 1988,   61,   24,      360.000,      -80.000,        0.000,   0.388438E+03, 
 1988,   61,   24,      400.000,      -80.000,        0.000,   0.313913E+03, 
 1988,   61,   24,      440.000,      -80.000,        0.000,   0.273706E+03, 
 1988,   61,   24,      480.000,      -80.000,        0.000,   0.271756E+03, 
 1988,   61,   24,      520.000,      -80.000,        0.000,   0.279036E+03, 
 1988,   61,   24,      560.000,      -80.000,        0.000,   0.286738E+03, 
 1988,   61,   24,      600.000,      -80.000,        0.000,   0.292482E+03, 
 1988,   61,   24,      640.000,      -80.000,        0.000,   0.295426E+03, 
 1988,   61,   24,      680.000,      -80.000,        0.000,   0.295662E+03, 
 1988,   61,   24,      720.000,      -80.000,        0.000,   0.293379E+03, 
 1988,   61,   24,      760.000,      -80.000,        0.000,   0.289372E+03, 
 1988,   61,   24,      800.000,      -80.000,        0.000,   0.284025E+03, 
 1988,   61,   24,        0.000,      -60.000,        0.000,   0.550653E+03, 
 1988,   61,   24,       40.000,      -60.000,        0.000,   0.736172E+03, 
 1988,   61,   24,       80.000,      -60.000,        0.000,   0.891987E+03, 
 1988,   61,   24,      120.000,      -60.000,        0.000,   0.102433E+04, 
 1988,   61,   24,      160.000,      -60.000,        0.000,   0.108848E+04, 
 1988,   61,   24,      200.000,      -60.000,        0.000,   0.109388E+04, 
 1988,   61,   24,      240.000,      -60.000,        0.000,   0.101053E+04, 
 1988,   61,   24,      280.000,      -60.000,        0.000,   0.927018E+03, 
