RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,      680.000,     -140.000,        0.000,   0.238207E+04, 
 1988,   61,   24,      720.000,     -140.000,        0.000,   0.240787E+04, 
 1988,   61,   24,      760.000,     -140.000,        0.000,   0.244392E+04, 
 1988,   61,   24,      800.000,     -140.000,        0.000,   0.243882E+04, 
 1988,   61,   24,        0.000,     -120.000,        0.000,   0.135692E+04, 
 1988,   61,   24,       40.000,     -120.000,        0.000,   0.171437E+04, 
 1988,   61,   24,       80.000,     -120.000,        0.000,   0.200105E+04, 
 1988,   61,   24,      120.000,     -120.000,        0.000,   0.230506E+04, 
 1988,   61,   24,      160.000,     -120.000,        0.000,   0.248622E+04, 
 1988,   61,   24,      200.000,     -120.000,        0.000,   0.257950E+04, 
 1988,   61,   24,      240.000,     -120.000,        0.000,   0.262921E+04, 
 1988,   61,   24,      280.000,     -120.000,        0.000,   0.268784E+04, 
 1988,   61,   24,      320.000,     -120.000,        0.000,   0.273322E+04, 
 1988,   61,   24,      360.000,     -120.000,        0.000,   0.276757E+04, 
 1988,   61,   24,      400.000,     -120.000,        0.000,   0.278568E+04, 
 1988,   61,   24,      440.000,     -120.000,        0.000,   0.284588E+04, 
 1988,   61,   24,      480.000,     -120.000,        0.000,   0.291394E+04, 
 1988,   61,   24,      520.000,     -120.000,        0.000,   0.293566E+04, 
 1988,   61,   24,      560.000,     -120.000,        0.000,   0.301450E+04, 
 1988,   61,   24,      600.000,     -120.000,        0.000,   0.305054E+04, 
 1988,   61,   24,      640.000,     -120.000,        0.000,   0.311465E+04, 
 1988,   61,   24,      680.000,     -120.000,        0.000,   0.316802E+04, 
 1988,   61,   24,      720.000,     -120.000,        0.000,   0.323815E+04, 
 1988,   61,   24,      760.000,     -120.000,        0.000,   0.331736E+04, 
 1988,   61,   24,      800.000,     -120.000,        0.000,   0.332273E+04, 
 1988,   61,   24,        0.000,     -100.000,        0.000,   0.175212E+04, 
 1988,   61,   24,       40.000,     -100.000,        0.000,   0.228084E+04, 
 1988,   61,   24,       80.000,     -100.000,        0.000,   0.267679E+04, 
 1988,   61,   24,      120.000,     -100.000,        0.000,   0.310583E+04, 
 1988,   61,   24,      160.000,     -100.000,        0.000,   0.329248E+04, 
 1988,   61,   24,      200.000,     -100.000,        0.000,   0.342084E+04, 
 1988,   61,   24,      240.000,     -100.000,        0.000,   0.349546E+04, 
 1988,   61,   24,      280.000,     -100.000,        0.000,   0.358879E+04, 
 1988,   61,   24,      320.000,     -100.000,        0.000,   0.364670E+04, 
 1988,   61,   24,      360.000,     -100.000,        0.000,   0.371982E+04, 
 1988,   61,   24,      400.000,     -100.000,        0.000,   0.382166E+04, 
 1988,   61,   24,      440.000,     -100.000,        0.000,   0.391044E+04, 
 1988,   61,   24,      480.000,     -100.000,        0.000,   0.403125E+04, 
 1988,   61,   24,      520.000,     -100.000,        0.000,   0.412265E+04, 
 1988,   61,   24,      560.000,     -100.000,        0.000,   0.424495E+04, 
 1988,   61,   24,      600.000,     -100.000,        0.000,   0.433221E+04, 
 1988,   61,   24,      640.000,     -100.000,        0.000,   0.443824E+04, 
 1988,   61,   24,      680.000,     -100.000,        0.000,   0.451864E+04, 
 1988,   61,   24,      720.000,     -100.000,        0.000,   0.461777E+04, 
 1988,   61,   24,      760.000,     -100.000,        0.000,   0.477757E+04, 
 1988,   61,   24,      800.000,     -100.000,        0.000,   0.482561E+04, 
 1988,   61,   24,        0.000,      -80.000,        0.000,   0.223866E+04, 
 1988,   61,   24,       40.000,      -80.000,        0.000,   0.290749E+04, 
 1988,   61,   24,       80.000,      -80.000,        0.000,   0.350936E+04, 
 1988,   61,   24,      120.000,      -80.000,        0.000,   0.408138E+04, 
 1988,   61,   24,      160.000,      -80.000,        0.000,   0.436281E+04, 
 1988,   61,   24,      200.000,      -80.000,        0.000,   0.450785E+04, 
 1988,   61,   24,      240.000,      -80.000,        0.000,   0.466500E+04, 
 1988,   61,   24,      280.000,      -80.000,        0.000,   0.483737E+04, 
 1988,   61,   24,      320.000,      -80.000,        0.000,   0.500791E+04, 
 1988,   61,   24,      360.000,      -80.000,        0.000,   0.516232E+04, 
 1988,   61,   24,      400.000,      -80.000,        0.000,   0.536719E+04, 
 1988,   61,   24,      440.000,      -80.000,        0.000,   0.558894E+04, 
 1988,   61,   24,      480.000,      -80.000,        0.000,   0.578006E+04, 
 1988,   61,   24,      520.000,      -80.000,        0.000,   0.597725E+04, 
 1988,   61,   24,      560.000,      -80.000,        0.000,   0.616609E+04, 
 1988,   61,   24,      600.000,      -80.000,        0.000,   0.636397E+04, 
 1988,   61,   24,      640.000,      -80.000,        0.000,   0.652243E+04, 
 1988,   61,   24,      680.000,      -80.000,        0.000,   0.671588E+04, 
 1988,   61,   24,      720.000,      -80.000,        0.000,   0.686932E+04, 
 1988,   61,   24,      760.000,      -80.000,        0.000,   0.701516E+04, 
 1988,   61,   24,      800.000,      -80.000,        0.000,   0.715583E+04, 
 1988,   61,   24,        0.000,      -60.000,        0.000,   0.289264E+04, 
 1988,   61,   24,       40.000,      -60.000,        0.000,   0.381979E+04, 
 1988,   61,   24,       80.000,      -60.000,        0.000,   0.457169E+04, 
 1988,   61,   24,      120.000,      -60.000,        0.000,   0.535883E+04, 
 1988,   61,   24,      160.000,      -60.000,        0.000,   0.578499E+04, 
 1988,   61,   24,      200.000,      -60.000,        0.000,   0.621222E+04, 
 1988,   61,   24,      240.000,      -60.000,        0.000,   0.656450E+04, 
 1988,   61,   24,      280.000,      -60.000,        0.000,   0.702796E+04, 
 1988,   61,   24,      320.000,      -60.000,        0.000,   0.738751E+04, 
 1988,   61,   24,      360.000,      -60.000,        0.000,   0.780805E+04, 
 1988,   61,   24,      400.000,      -60.000,        0.000,   0.812020E+04, 
 1988,   61,   24,      440.000,      -60.000,        0.000,   0.852413E+04, 
 1988,   61,   24,      480.000,      -60.000,        0.000,   0.882230E+04, 
 1988,   61,   24,      520.000,      -60.000,        0.000,   0.917679E+04, 
 1988,   61,   24,      560.000,      -60.000,        0.000,   0.947067E+04, 
 1988,   61,   24,      600.000,      -60.000,        0.000,   0.976147E+04, 
 1988,   61,   24,      640.000,      -60.000,        0.000,   0.100773E+05, 
 1988,   61,   24,      680.000,      -60.000,        0.000,   0.102439E+05, 
 1988,   61,   24,      720.000,      -60.000,        0.000,   0.105253E+05, 
 1988,   61,   24,      760.000,      -60.000,        0.000,   0.107319E+05, 
 1988,   61,   24,      800.000,      -60.000,        0.000,   0.108722E+05, 
 1988,   61,   24,        0.000,      -40.000,        0.000,   0.406918E+04, 
 1988,   61,   24,       40.000,      -40.000,        0.000,   0.573679E+04, 
 1988,   61,   24,       80.000,      -40.000,        0.000,   0.690905E+04, 
 1988,   61,   24,      120.000,      -40.000,        0.000,   0.828377E+04, 
 1988,   61,   24,      160.000,      -40.000,        0.000,   0.939010E+04, 
 1988,   61,   24,      200.000,      -40.000,        0.000,   0.104976E+05, 
 1988,   61,   24,      240.000,      -40.000,        0.000,   0.114341E+05, 
 1988,   61,   24,      280.000,      -40.000,        0.000,   0.123476E+05, 
